1784-06-24	12:00	[1784] Maria Elisabeth von Humboldt \u00FCbergibt Tegel einem P\u00E4chter.\n\nhttp://edition-humboldt.de/H0015154
1786-01-07	12:00	[1786] H. nimmt an der Leichenfeier f\u00FCr den Philosophen Moses Mendelssohn teil.\n\nhttp://edition-humboldt.de/H0015153
1787-10-01	12:00	[1787] Immatrikulation H.s und seines mit ihm am 29.9. eingetroffenen Bruders Wilhelm an der Universit\u00E4t Frankfurt/Oder. Die Br\u00FCder studieren das erste Semester unter der Aufsicht von Kunth.\n\nhttp://edition-humboldt.de/H0015152
1788-02-13	12:00	[1788] H. schlie\u00DFt einen \u201EFreundschaftsbund\u201C mit dem Theologiestudenten Wilhelm Gabriel Wegener in Frankfurt/Oder.\n\nhttp://edition-humboldt.de/H0015146
1788-03-20	12:00	[1788] Ende des Studiums in Frankfurt/Oder. H. kehrt nach Berlin zur\u00FCck; sein Bruder bezieht die Universit\u00E4t G\u00F6ttingen. Kunth, der Wilhelm von Humboldt nach G\u00F6ttingen begleitet hatte, kehrt am 5.5. zu H. zur\u00FCck. H. wird in Berlin durch verschiedene Gelehrte in Technologie, Physik, Mathematik, Zeichnen, Griechisch und Philosophie weiter unterrichtet. Daneben betreibt er mit Karl Ludwig Willdenow botanische Studien. H. und Willdenow schlie\u00DFen Freundschaft.\n\nhttp://edition-humboldt.de/H0015147
1788-07-14	12:00	[1788] H. reitet mit Kunth \u00FCber R\u00FCdersdorf nach Frankfurt/Oder, wo sie sich zwei Tage aufhalten.\n\nhttp://edition-humboldt.de/H0015148
1788-07-18	12:00	[1788] H. wieder in Berlin.\n\nhttp://edition-humboldt.de/H0015149
1788-08-09	12:00	[1788] H. reist mit dem Geistlichen Johann Friedrich Z\u00F6llner, seinem Lehrer in Technologie, \u00FCber Eberswalde nach dem Humboldtschen Gut Ringenwalde/Neumark (B: 4.9.).\n\nhttp://edition-humboldt.de/H0015150
1788-09-27	12:00	[1788] H. sieht in Berlin den Ballonaufstieg Jean-Pierre Blanchards.\n\nhttp://edition-humboldt.de/H0015151
1789-01-05	12:00	[1789] In der \u201EGazette litt\u00E9raire de Berlin\u201C erscheint H.s erste Ver\u00F6ffentlichung, die \u00DCbersetzung einer botanischen Abhandlung aus der lateinischen in die franz\u00F6sische Sprache mit eigenen Anmerkungen (Fortsetzung am 12.1.).\n\nhttp://edition-humboldt.de/H0015135
1789-04-10	12:00	[1789] H. reist mit Kunth von Berlin ab, um in G\u00F6ttingen an der Universit\u00E4t seine Studien fortzusetzen. Reiseroute: Magdeburg (5 Tage), Besuch der Salzwerke zu Sch\u00F6nebeck, Gro\u00DF-Salze und Frohse, Herrnhuter-Kolonie Gnadau, Harbke (Veltheimsche Baumzucht), Helmstedt (Besuch bei dem Mathematiker Johann Friedrich Pfaff), Braunschweig (8 Tage; Zusammentreffen mit dem Bruder).\n\nhttp://edition-humboldt.de/H0015136
1789-04-25	12:00	[1789] Immatrikulation an der Universit\u00E4t G\u00F6ttingen. Von G\u00F6ttingen mehrere Reisen ins Hessische, durch Niedersachsen, in den Harz und ins Eichsfeld.\n\nhttp://edition-humboldt.de/H0015137
1789-06-01	12:00	[1789] H. auf dem Brocken (Beleg: Grosse, W.: Die Stammb\u00FCcher des Wolkensacks, und: Brockenwanderer der Jahre 1809 bis 1849 [nach Ausz\u00FCgen aus dem Werniger\u00F6der Intelligenz- bzw. Wochenblatt]. In: Zeitschrift des Harz-Vereins f\u00FCr Geschichte und Altertumskunde. Jg. 61. 1928, S. 125.)\n\nhttp://edition-humboldt.de/H0015138
1789-07-19	12:00	[1789] H. \u00FCbergibt dem Philosophen Friedrich Heinrich Jacobi in Bad Pyrmont ein Empfehlungsschreiben seines Bruders Wilhelm. Er bleibt 8 Tage.\n\nhttp://edition-humboldt.de/H0015139
1789-09-10	12:00	[1789] H. wieder in G\u00F6ttingen.\n\nhttp://edition-humboldt.de/H0015140
1789-09-24	12:00	[1789] H. verl\u00E4\u00DFt G\u00F6ttingen mit dem holl\u00E4ndischen Arzt und Botaniker Steven Jan van Geuns (1767\u20131795) zu einer \u201Enaturhistorischen\u201C Studienreise. Reiseroute: Kassel, Marburg, Gie\u00DFen, Frankfurt/Main, Darmstadt, der Bergstra\u00DFe folgend \u00FCber Heppenheim und Weinheim bis Heidelberg, Speyer, Bruchsal, Philippsburg, Mannheim, Alzey, M\u00F6rsfeld, Besuch von Quecksilberbergwerken in Pfalz-Zweibr\u00FCcken. Dann nach Mainz, wo sie 8 Tage im Hause Georg Forsters leben, auf dem Rhein bis Bonn, zu Land nach K\u00F6ln und Pempelfort, wo sie 8 Tage bei Friedrich Heinrich Jacobi verbringen, Duisburg, M\u00FCnster, Warendorf, Rietberg, Paderborn, Kassel.\n\nhttp://edition-humboldt.de/H0015141
1789-12-14	12:00	[1789] H. und sein Bruder treffen sich in Gotha. Sie bleiben zwei Tage im Hause ihres fr\u00FCheren Lehrers Josias Friedrich Christian L\u00F6ffler, bei dem sie in Frankfurt/Oder gewohnt hatten. H. reist am dritten Tag nach Erfurt weiter.\n\nhttp://edition-humboldt.de/H0015142
1789-12-16	12:00	[1789] Ankunft in Erfurt. Verlobung Wilhelm von Humboldts mit Caroline von Dacher\u00F6den (1766\u20131829).\n\nhttp://edition-humboldt.de/H0015143
1789-12-18	12:00	[1789] H. reitet nach G\u00F6ttingen zur\u00FCck.\n\nhttp://edition-humboldt.de/H0015144
1789-12-31	12:00	[1789] H. erkrankt in G\u00F6ttingen an Masern.\n\nhttp://edition-humboldt.de/H0015145
1790-02-14	12:00	[1790] H. schickt den ersten Teil des Manuskripts f\u00FCr das Buch \u201EMineralogische Beobachtungen \u00FCber einige Basalte am Rhein\u201C an den Verleger. Der Rest folgt am 21.2.; das Werk erscheint im gleichen Jahr in Braunschweig.\n\nhttp://edition-humboldt.de/H0015094
1790-03-18	12:00	[1790] H., der seine Studien in G\u00F6ttingen beendet hat, reist nach Mainz.\n\nhttp://edition-humboldt.de/H0015095
1790-03-21	12:00	[1790] H. trifft in Mainz bei Georg Forster ein.\n\nhttp://edition-humboldt.de/H0015096
1790-03-25	07:00	[1790] Beginn der Reise H.s mit Forster. Reiseroute (\u00DCbernachtungsorte, soweit bekannt, kursiv): 7 Uhr Abfahrt mit dem Schiff von Mainz, Eltville, Bingen, Bacharach, Kaub, St. Goar, Boppard (20 Uhr).\n\nhttp://edition-humboldt.de/H0015097
1790-03-26	12:00	[1790] Ehrenbreitstein (von hier bis D\u00FCsseldorf begleitet sie der Schauspieler August Wilhelm Iffland), bis 13.30 Uhr in Koblenz, Neuwied, Andernach (mineralogische Exkursion).\n\nhttp://edition-humboldt.de/H0015098
1790-03-27	04:00	[1790] Abfahrt bald nach 4 Uhr, Basaltbruch gegen\u00FCber Unkel (9 Uhr), Bonn, K\u00F6ln (bis zum Einbruch der Dunkelheit im Dom).\n\nhttp://edition-humboldt.de/H0015099
1790-03-28	12:00	[1790] Mit dem Schiff bis D\u00FCsseldorf, Aufenthalt in Pempelfort bis zum 30.3. bei F. H. Jacobi.\n\nhttp://edition-humboldt.de/H0015100
1790-03-30	12:00	[1790] Besuch der Galerie in D\u00FCsseldorf (3 Stunden). Nachts von Pempelfort nach J\u00FClich, Aachen. Aufenthalt dort bis zum 3.4. mit Abstechern nach Vaals und Burtscheid.\n\nhttp://edition-humboldt.de/H0015101
1790-04-03	12:00	[1790] Fr\u00FCh Abreise von Aachen nach Clermont, L\u00FCttich. Aufenthalt dort bis zum 5.4.\n\nhttp://edition-humboldt.de/H0015102
1790-04-05	12:00	[1790] L\u00FCttich, St. Trond, Tirlemont, L\u00F6wen.\n\nhttp://edition-humboldt.de/H0015103
1790-04-06	12:00	[1790] L\u00F6wen, Mecheln, Vilvoorde, Br\u00FCssel.\n\nhttp://edition-humboldt.de/H0015104
1790-04-07	12:00	[1790] Stadtbesichtigung von Br\u00FCssel.\n\nhttp://edition-humboldt.de/H0015105
1790-04-09	12:00	[1790] Exkursion von Br\u00FCssel nach Schooneberg,\n\nhttp://edition-humboldt.de/H0015106
1790-04-11	12:00	[1790] Weiterfahrt von Br\u00FCssel nach Enghien. Besuch bei Herzog Ludwig Engelbert von Aremberg (1750\u20131820).\n\nhttp://edition-humboldt.de/H0015107
1790-04-12	12:00	[1790] Enghien, Ath, Leuze, Tournai, \u00FCber die franz\u00F6sische Grenze nach Pont \u00E0 Tressain, Lille.\n\nhttp://edition-humboldt.de/H0015108
1790-04-13	12:00	[1790] Lille, Armenti\u00E8res, Bailleul, Cassel, Bergen, D\u00FCnkirchen.\n\nhttp://edition-humboldt.de/H0015109
1790-04-14	12:00	[1790] D\u00FCnkirchen, \u00FCber die franz\u00F6sisch-\u00F6sterreichische Grenze, F\u00FCrnen.\n\nhttp://edition-humboldt.de/H0015110
1790-04-15	12:00	[1790] F\u00FCrnen, Nieuwpoort, Ghisiel, Ostende.\n\nhttp://edition-humboldt.de/H0015111
1790-04-16	12:00	[1790] Ostende, Jabick, Br\u00FCgge, Gent.\n\nhttp://edition-humboldt.de/H0015112
1790-04-17	12:00	[1790] Gent, Lokeren, St. Nikolas, Antwerpen.\n\nhttp://edition-humboldt.de/H0015113
1790-04-18	12:00	[1790] Besichtigung einer Salzsiederei.\n\nhttp://edition-humboldt.de/H0015114
1790-04-19	12:00	[1790] Um 4.30 Uhr Abreise von Antwerpen, \u00FCber die holl\u00E4ndische Grenze, Zevenbergen, Moerdyk, \u00DCbersetzen \u00FCber Hollandsch Diep, Weiterreise \u00FCber Stryen nach Katendrecht (?).\n\nhttp://edition-humboldt.de/H0015115
1790-04-20	12:00	[1790] \u00DCber die Nieuwe Maas nach Rotterdam.\n\nhttp://edition-humboldt.de/H0015116
1790-04-21	12:00	[1790] Rotterdam, Delft, Den Haag, am 21.4. Spaziergang nach Scheveningen.\n\nhttp://edition-humboldt.de/H0015117
1790-04-27	12:00	[1790] Abfahrt von Den Haag um Mitternacht (auf dem Schiff geschlafen), an Hartekamp vorbei, Haarlem, mit Kutsche bis Amsterdam. Aufenthalt dort bis zum 1.5.\n\nhttp://edition-humboldt.de/H0015118
1790-04-29	12:00	[1790] Ausflug von Amsterdam nach Zaandam.\n\nhttp://edition-humboldt.de/H0015119
1790-05-01	05:00	[1790] Um 5 Uhr Abfahrt von Amsterdam, Haarlem, Leiden (22 Uhr). Aufenthalt dort bis zum 4.5.\n\nhttp://edition-humboldt.de/H0015120
1790-05-04	12:00	[1790] Leiden, Delft, Maassluis.\n\nhttp://edition-humboldt.de/H0015121
1790-05-05	13:00	[1790] Maassluis, \u00FCber die Maas, Insel Rozenburg, \u00FCber den anderen Maasarm, Brielle, Hellevoetsluis (13 Uhr). Um 16 Uhr Einschiffung an Bord der \u201ENancy\u201C (Fischerboot aus Harwich), \u00DCberfahrt nach England.\n\nhttp://edition-humboldt.de/H0015122
1790-06-30	12:00	[1790] Reisen in England: London (3.6.), Besuch der Westminster-Abbey, Auff\u00FChrung des \u201EMessias\u201C von Georg Friedrich H\u00E4ndel, (5.6.), Westminster Hall, (bei diesem oder dem zweiten Aufenthalt in der Stadt Besuch des botanischen Gartens von Kew), Windsor, Reading, Bath, Bristol (Ankunft 7.6., abends), \u00FCber Worcester, Droitwich, Gloucester, nach Birmingham (9.\u201311.6.), \u00FCber Cheadle und Buxton nach Castleton, Middteton (13.6.), Chatsworth, Matlock (14.6.), \u00FCber Cromford nach Derby (15.6.), \u00FCber Buxton, Coventry und Warwick nach Stratford (16.6.), \u00FCber Shipston und Chapel nach Woodstock (17.6.), \u00FCber Blenheim nach Oxford (18.\u201320.6.), H. lernt den letzten Sch\u00FCler Linn\u00E9s, Adam Afzelius (1750\u20131837), kennen. London (27.6.), Dover (28.6.). \u00DCberfahrt nach Frankreich: Calais (29.6.), Paris; dort Aufenthalt bis zum 6.7. (Diese Daten sind den Briefen und Berichten Georg Forsters entnommen.)\n\nhttp://edition-humboldt.de/H0015123
1790-07-06	12:00	[1790] Abreise von Paris, Livry, Claye, Meaux.\n\nhttp://edition-humboldt.de/H0015124
1790-07-07	03:00	[1790] Um 3 Uhr Abreise von Meaux, Marnetal bis Epernay (10 Uhr), Ch\u00E2lons-sur-Marne (16 Uhr).\n\nhttp://edition-humboldt.de/H0015125
1790-07-08	12:00	[1790] Ch\u00E2lons-sur-Marne, Clermont-en-Argonne, Verdun.\n\nhttp://edition-humboldt.de/H0015126
1790-07-09	12:00	[1790] Verdun, Mauheule, Metz (14.30 Uhr).\n\nhttp://edition-humboldt.de/H0015127
1790-07-11	12:00	[1790] Ankunft in Mainz.\n\nhttp://edition-humboldt.de/H0015128
1790-07-25	12:00	[1790] H. sendet seine Schrift \u201EMineralogische Beobachtungen \u00FCber einige Basalte am Rhein\u201C an Abraham Gottlob Werner.\n\nhttp://edition-humboldt.de/H0015129
1790-07-26	12:00	[1790] Abreise (geplant) von Mainz, Aschaffenburg, Vogelsgebirge, Rh\u00F6n, G\u00F6ttingen (B: 10.8.), Hamburg.\n\nhttp://edition-humboldt.de/H0015130
1790-08-10	12:00	[1790] H. besucht Georg Christoph Lichtenberg in G\u00F6ttingen und berichtet ihm von seiner Reise.\n\nhttp://edition-humboldt.de/H0015131
1790-08-20	12:00	[1790] H. setzt an der Handelsakademie von Johann Georg B\u00FCsch (1728\u20131800) in Hamburg seine Studien fort.\n\nhttp://edition-humboldt.de/H0015132
1790-09-01	12:00	[1790] H. macht eine achtt\u00E4gige Reise zur Insel Helgoland.\n\nhttp://edition-humboldt.de/H0015133
1790-10-03	12:00	[1790] H. sendet seine \u201EMineralogischen Beobachtungen \u00FCber einige Basalte am Rhein\u201C an Georg Christoph Lichtenberg.\n\nhttp://edition-humboldt.de/H0015134
1791-04-26	12:00	[1791] H. nach Beendigung seiner Studien an der Hamburger Handelsakademie auf der Durchreise nach Berlin in Escheburg.\n\nhttp://edition-humboldt.de/H0015081
1791-05-01	12:00	[1791] H. setzt in Berlin seine botanischen Exkursionen mit Karl Ludwig Willdenow fort.\n\nhttp://edition-humboldt.de/H0015082
1791-05-14	12:00	[1791] H. bittet um eine Anstellung im preu\u00DFischen Bergdienst.\n\nhttp://edition-humboldt.de/H0015083
1791-06-03	12:00	[1791] H. reist von Berlin ab, um sich nach Freiberg in Sachsen an die dortige Bergakademie zu begeben. Aufenthalt in Dresden.\n\nhttp://edition-humboldt.de/H0015084
1791-06-14	12:00	[1791] H. nimmt sein Studium an der Bergakademie in Freiberg (Sachsen) auf.\n\nhttp://edition-humboldt.de/H0015085
1791-06-29	12:00	[1791] In Erfurt heiraten Caroline von Dacher\u00F6den und Wilhelm von Humboldt. H. reist deshalb am 24.6. nach Th\u00FCringen und verbindet die Reise auf Anraten seines Freiberger Lehrers, des Geologen Abraham Gottlob Werner, mit \u201Egeognostischen\u201C Beobachtungen um Naumburg, Bottendorf/Unstrut (Kupferfl\u00F6ze), Bretleben bei Artern, Bad K\u00F6sen und Sulza.\n\nhttp://edition-humboldt.de/H0015086
1791-07-05	12:00	[1791] Befahrung der Grube \u201ENeu-Beschert-Gl\u00FCck\u201C in Freiberg (Sachsen).\n\nhttp://edition-humboldt.de/H0015087
1791-07-07	12:00	[1791] H. wird auf Vorschlag Karl Theodor Freiherr von Dalbergs au\u00DFerordentliches Mitglied der \u201EChurf\u00FCrstlichen Mayntzischen Academie n\u00FCtzlicher Wissenschaften\u201C zu Erfurt.\n\nhttp://edition-humboldt.de/H0015088
1791-08-09	12:00	[1791] H. entdeckt bei einer Grubenbefahrung in Freiberg (in der \u201ERadstube\u201C) einen neuen Gang, der die Trivialbenennung \u201EHumboldter Spat\u201C erh\u00E4lt.\n\nhttp://edition-humboldt.de/H0015089
1791-08-20	12:00	[1791] H. unternimmt (nach dem 9.8.) eine Reise durch das B\u00F6hmische Mittelgebirge mit seinem Kommilitonen Johann Karl Freiesleben, mit dem er sich in Freiberg angefreundet hatte. Reiseroute: Freiberg, Frauenstein, Altenberg, Klostergrab, Teplitz/Teplice, Dux /Duchcov, Ossegg, Teplitz, Steinkohlenwerk Kuttersch\u00FCtz/Chuderice bei Bilin/B\u00EDlina (zeitweise begleitet sie der Biliner Arzt und Naturforscher Franz Ambros Reu\u00DF), Bilin (Flaschenfabrik), Hrobschitz/Hrobcice, Meronitz/Merunice (Granatgruben), Kamaikberg/Kam\u00FDk bei Wschechlapp/Vsechlapy, Schelkowitz, Granatenschenke (Gran\u00E1tka), Podseditz/ Podsedice (Granatenschleifereien), Koschow/Chozov, Berge bei Koschow und Werschowitz/Vrsovice, Laun (Erdbr\u00E4nde), an der Eger/Ohre entlang bis Koschtitz/Kostice, Hasenberg/Hazmburk bei Klappay /Klap\u00FD, zur\u00FCck \u00FCber Trebnitz/Trebnice, Tepley/Tepl\u00E1, Watislaw/Vlatislav, Milleschau/Milesov, nach Teplitz/ Teplice. \u00DCber Zinnwald nach Freiberg (B: 25.8.).\n\nhttp://edition-humboldt.de/H0015090
1791-11-25	12:00	[1791] Begegnung mit Leopold von Buch (1774\u20131853) in Freiberg.\n\nhttp://edition-humboldt.de/H0015091
1791-11-27	12:00	[1791] H. reist nach Gr\u00FCnthal (wohl bei Olbernhau im Erzgbirge).\n\nhttp://edition-humboldt.de/H0015092
1791-01-01	12:00	[1791] Marie Elisabeth von Humboldt kauft das Gut Falkenberg bei Berlin von einem Oberstleutnant von Lochau. Nach dem Umbau der Dorfkirche l\u00E4\u00DFt sie die sterblichen \u00DCberreste ihrer Ehem\u00E4nner und einer Tochter aus erster Ehe in den im Kirchturm eingerichteten Begr\u00E4bnisplatz \u00FCberf\u00FChren.\n\nhttp://edition-humboldt.de/H0015093
1792-02-26	18:00	[1792] H. feiert mit Freunden seinen Studienabschlu\u00DF in Freiberg. Abreise wohl am selben Tag um 18 Uhr \u00FCber Mei\u00DFen nach Berlin.\n\nhttp://edition-humboldt.de/H0002695
1792-02-27	12:00	[1792] H. trifft nach Beendigung seines Studiums in Freiberg wieder in Berlin ein.\n\nhttp://edition-humboldt.de/H0002696
1792-02-29	12:00	[1792] H. wird Assessor im preu\u00DFischen Bergdepartement.\n\nhttp://edition-humboldt.de/H0002697
1792-03-06	12:00	[1792] H. erh\u00E4lt die am 29.2. ausgefertigte Ernennung zum Assessor cum voto im preu\u00DFischen Bergdepartement.\n\nhttp://edition-humboldt.de/H0002698
1792-03-19	12:00	[1792] 9\u201312 Uhr Session in der Berg-Administration Berlin.\n\nhttp://edition-humboldt.de/H0002699
1792-04-10	12:00	[1792] H. mit dem Reichsfreiherrn Karl vom und zum Stein (1757\u20131831) und Friedrich Wilhelm Graf von Reden (1752\u20131815) in Freiberg. Sie fahren am 8.4. von Freiberg \u00FCber Dresden, Elsterwerda, Annaburg und Beelitz \u201Ein 2 Tagen und 1 Nacht\u201C zur\u00FCck.\n\nhttp://edition-humboldt.de/H0002700
1792-04-10	12:00	[1792] H. trifft in Potsdam ein.\n\nhttp://edition-humboldt.de/H0002701
1792-04-11	12:00	[1792] H. wieder in Berlin; an den Wochenenden in Tegel.\n\nhttp://edition-humboldt.de/H0002702
1792-06-04	12:00	[1792] H. bricht von Berlin \u00FCber Tegel (5.6. bei seiner Mutter in Tegel) zu einer f\u00FCnf- bis sechst\u00E4gigen Inspektionsreise auf: Linurn (Torfstecherei), Zehdenick (Ziegelei), Rheinsberg (Fayence-Herstellung), dort am 6.6. eingetroffen.\n\nhttp://edition-humboldt.de/H0002703
1792-06-12	12:00	[1792] Etwa von diesem Tage an besichtigt H. die Berliner Porzellanmanufaktur.\n\nhttp://edition-humboldt.de/H0002704
1792-06-17	12:00	[1792] H. verfasst in Berlin einen Bericht \u00FCber die Fayence- und Steingutmanufaktur zu Rheinsberg \u2013 sein erstes wissenschaftlich-technisches Gutachten.\n\nhttp://edition-humboldt.de/H0002705
1792-06-29	12:00	[1792] H. bricht von Berlin zu einer Dienstreise nach Franken auf. Er reist \u00FCber Zehlendorf und Potsdam nach Erfurt, wartet dort f\u00FCnf Tage auf ein Commissoriale aus Bayreuth und begibt sich unterdes mit dem Bruder nach Jena (6.7.), von dort \u00FCber Uhlst\u00E4dt nach Saalfeld.\n\nhttp://edition-humboldt.de/H0002706
1792-06-01	12:00	[1792] H. stellt Versuche \u00FCber das Leuchten des Holzes und das Keimen der Pflanzen an (Brief an Freiesleben, 5.6.1792).\n\nhttp://edition-humboldt.de/H0002707
1792-06-01	12:00	[1792] H. arbeitet \u00FCber Kristallisation, hat einen Ofen f\u00FCr chemische Experimente gebaut.\n\nhttp://edition-humboldt.de/H0002708
1792-07-03	12:00	[1792] H. nimmt an einer Sitzung der \u201EChurf\u00FCrstlichen Mayntzischen Academie n\u00FCtzlicher Wissenschaften\u201C zu Erfurt teil.\n\nhttp://edition-humboldt.de/H0002709
1792-07-07	12:00	[1792] H. besichtigt in Saalfeld das Wagnersche Blaufarbenwerk und die Zeche \u201EPelikan\u201C bei Saalfeld. Er f\u00E4hrt weiter \u00FCber Schwefelloch bei Schmiedefeld, Kreis Neuhaus, nach Gr\u00E4fenthal an der Zopte, wo er am 11.7. eintrifft.\n\nhttp://edition-humboldt.de/H0002710
1792-07-12	12:00	[1792] H. trifft in Ludwigstadt ein.\n\nhttp://edition-humboldt.de/H0002711
1792-07-13	12:00	[1792] Weiterreise \u00FCber Lehesten (Th\u00FCringer Wald), Kreis Lobenstein, Wurzbach, Steben nach Naila.\n\nhttp://edition-humboldt.de/H0002712
1792-07-14	12:00	[1792] Grubenbefahrungen in der N\u00E4he von Steben.\n\nhttp://edition-humboldt.de/H0002713
1792-07-15	12:00	[1792] H. besichtigt das Loewelsche Vitriolwerk in der \u201EH\u00F6lle\u201C, die Gruben im Selbitztal, H\u00F6llengrund, Kemlas an der Saale, bei Gottmannsgr\u00FCn, Berg Hadermannsgr\u00FCn und auf dem Keilingstein.\n\nhttp://edition-humboldt.de/H0002714
1792-07-16	12:00	[1792] H. besichtigt die Roteisenstein-Gruben bei D\u00FCrrenwaid, Gruben bei Geroldsgr\u00FCn, Hoch\u00F6fen bei Marxgr\u00FCn, Lichtenberg, Geroldsgr\u00FCn und Thiemitz.\n\nhttp://edition-humboldt.de/H0002715
1792-07-17	12:00	[1792] Weiterreise von Naila \u00FCber M\u00FCnchberg ins Goldkronacher Revier.\n\nhttp://edition-humboldt.de/H0002716
1792-07-17	12:00	[1792] \u201EHerr Legations-Rath [Wilhelm von Humboldt], und 2) Herr Assesor von [Alexander von] Humboldt aus Berlin\u201C in Rudolstadt; Quelle: Rudolst\u00E4dtisches Wochenblatt 1792, 28. St\u00FCck vom 17 Julius.\n\nhttp://edition-humboldt.de/H0002717
1792-07-20	12:00	[1792] H. reist weiter ins Wunsiedler Revier.\n\nhttp://edition-humboldt.de/H0002718
1792-07-23	12:00	[1792] H. in Arzberg.\n\nhttp://edition-humboldt.de/H0002719
1792-07-30	12:00	[1792] H. besichtigt die Saline Schw\u00E4bisch-Hall.\n\nhttp://edition-humboldt.de/H0002720
1792-08-01	12:00	[1792] H. im Vitriol- und Alaunwerk Crailsheim. Besichtigung der Porzellanmanufaktur Bruckberg.\n\nhttp://edition-humboldt.de/H0002721
1792-08-26	12:00	[1792] H. erstattet dem Chef des preu\u00DFischen Bergwesens Friedrich Anton Freiherrn von Heinitz in Bayreuth m\u00FCndlich Bericht.\n\nhttp://edition-humboldt.de/H0002722
1792-09-05	12:00	[1792] H. nimmt an einer Beratung in Ansbach teil, bei der Karl August von Hardenberg (damals Chef der Verwaltung der 1791 an Preu\u00DFen abgetretenen fr\u00E4nkischen F\u00FCrstent\u00FCmer Ansbach-Bayreuth, sp\u00E4ter Staatskanzler) und Friedrich Anton von Heinitz (Chef des preu\u00DFischen Bergbaus) anwesend sind.\n\nhttp://edition-humboldt.de/H0002723
1792-09-06	12:00	[1792] H. wird zum Oberbergmeister in den fr\u00E4nkischen F\u00FCrstent\u00FCmern bef\u00F6rdert.\n\nhttp://edition-humboldt.de/H0002724
