H0019358.xml	1829-06-13	H. nimmt um 6 Uhr morgens barometrische Messungen in Werchne-Mulinsk vor. Er reist, nun wieder in Begleitung des Grafen Polier, nach Perm, wo er um 11 Uhr weitere Messungen durchführt. Während H. lokale Würdenträger besucht, besteigen Ehrenberg und Rose einen nahegelegenen Berg. Sie reisen nach Kungur weiter, wo sie am Nachmittag eintreffen. Nach einer Exkursion zu einer Höhle im Umland setzen sie bei Einbruch der Nacht die Fahrt Richtung Jektarinburg fort.	{https://edition-humboldt.de/H0002056=Personenregister – A|https://edition-humboldt.de/H0002056|null}	{}	[]
H0005771.xml	1847-06-15	Der Maler Wilhelm von Kaulbach um 3 Uhr in Sanssouci zur königlichen Tafel, sitzt zwischen H. und Olfers. H. zeigt ihm nach der Tafel Sanssouci.	{https://edition-humboldt.de/H0001275=Personenregister – A|https://edition-humboldt.de/H0001275|https://upload.wikimedia.org/wikipedia/commons/c/ce/Wilhelm_Bendz_-_Portrait_of_the_German_Painter_Wilhelm_von_Kaulbach_-_KMS8576_-_Statens_Museum_for_Kunst.jpg, https://edition-humboldt.de/H0011203=Personenregister – A|https://edition-humboldt.de/H0011203|https://upload.wikimedia.org/wikipedia/commons/5/5d/Ignaz_von_Olfers.jpg}	{}	[]
H0000621.xml	1832-10-22	Grundsteinlegung der neuen Sternwarte in Berlin (Lindenstraße), an deren Vorbereitung und Ausstattung H. maßgeblichen Anteil hat. (Beendigung des Baues: 4.12.1835).	{}	{}	[]
H0019370.xml	1829-06-24	H. kehrt am frühen Morgen nach einer Nacht im Reisewagen von einer dreitägigen Exkursion zur Kupfergrube Gumëševskij nach Jekaterinburg zurück. Vor der anstehenden Expedition in den Nördlichen Ural legt er einen Ruhetag ein und nimmt barometrische Messungen vor. Ehrenberg fertigt Zeichnungen an und erhält von Gustav Helm Belege sibirischer Pflanzen.	{https://edition-humboldt.de/H0011768=Personenregister – A|https://edition-humboldt.de/H0011768|null}	{}	[]
H0005759.xml	1848-11-03	Richard Lepsius ist am Abend mit H. bei Friedrich Wilhelm IV. in Sanssouci, um über die Finanzierung des ägyptischen Werkes zu verhandeln.	{https://edition-humboldt.de/H0002178=Personenregister – A|https://edition-humboldt.de/H0002178|https://upload.wikimedia.org/wikipedia/commons/4/43/Friedrich_Wilhelm_IV_von_preussen_1847.jpg, https://edition-humboldt.de/H0004470=Personenregister – A|https://edition-humboldt.de/H0004470|https://upload.wikimedia.org/wikipedia/commons/f/fd/Carl_Richard_Lepsius_%281810-1884%29.jpg}	{}	[]
H0014654.xml	1794-11-12	H. bis 21.11. in Goldkronach (Generalbefahrung).	{}	{}	[]
H0002988.xml	1829-08-02	H. kann wegen eines Unwetters erst um 3 Uhr morgens über den Ob setzen und trifft um 5 Uhr in Barnaul ein. Er besichtigt mit dem Bergbau-Intendanten Pëtr Frolov die Silber- und Bleischmelzhütte im Süden der Stadt und mit dem Naturforscher Friedrich von Gebler die naturkundlichen und ethnologischen Sammlungen des städtischen Museums .	{https://edition-humboldt.de/H0000300=Personenregister – A|https://edition-humboldt.de/H0000300|null, https://edition-humboldt.de/H0013389=Personenregister – A|https://edition-humboldt.de/H0013389|https://upload.wikimedia.org/wikipedia/commons/c/cf/Gebler.jpg}	{}	[]
H0019416.xml	1829-10-13	H. empfängt lokale Würdenträger und Abgesandte der in Astrachan ansässigen Ethnien. Mit dem Gouverneur Aleksandr Stepanovič Osipov unternimmt er eine Stadtrundfahrt in der Kutsche und besichtigt ein außerhalb gelegenes Weinbaugebiet.	{https://edition-humboldt.de/H0011259=Personenregister – A|https://edition-humboldt.de/H0011259|null}	{}	[]
H0006522.xml	1817-11-11	H. wohnt im Hotel Morin’s Inn, Duke Street, Manchester Square.	{}	{}	[]
H0019402.xml	1829-09-29	H. nimmt um 8 Uhr morgens in Kurmanaevka barometrische Messungen vor. Gegen Mittag erreicht er Buzuluk und die Fernstraße Orenburg – Moskau, auf der er seine Fahrt Richtung Samara fortsetzt. Am Abend um 5 Uhr nimmt er in Mojka eine barometrische Messung vor und setzt auf das rechte Ufer der Samara über.	{}	{}	[]
H0014898.xml	1800-03-27	H. trifft in San Fernando am Río Apure ein, dem Hauptort der Kapuzinermissionen in der Provinz Barinas. Abschluß der Reise über die Llanos.	{}	{}	[]
H0014640.xml	1794-07-20	H. und Hardenberg treffen in Frankfurt/Main ein. H. folgt eine Zeitlang, teilweise in Begleitung Hardenbergs, mit diplomatischen Aufträgen dem Feldmarschall Wichard Joachim Heinrich Graf von Möllendorf, Oberbefehlshaber der preußischen Armee am Rhein, und berührt dabei u. a. Monzernheim, Dahlheim (5.8.), Nieder-Flörsheim (6.8.) und Koblenz.	{https://edition-humboldt.de/H0011658=Personenregister – A|https://edition-humboldt.de/H0011658|https://upload.wikimedia.org/wikipedia/commons/9/90/Charles_Augustus%2C_Prince_Hardenberg_%281750%E2%80%931822%29%2C_after_Thomas_Lawrence.jpg, https://edition-humboldt.de/H0014275=Personenregister – A|https://edition-humboldt.de/H0014275|https://upload.wikimedia.org/wikipedia/commons/2/20/Wichard-von-moellendorf.jpg}	{}	[]
H0000635.xml	1844-08-15	H. trägt in der Berliner Akademie Mitteilungen von F. W. Bessel über die „Veränderlichkeit der Bewegung der Sterne“ vor.	{https://edition-humboldt.de/H0003304=Personenregister – A|https://edition-humboldt.de/H0003304|https://upload.wikimedia.org/wikipedia/commons/b/b9/Friedrich_Wilhelm_Bessel_%281839_painting%29.jpg}	{}	[]
H0019364.xml	1829-06-18	H. führt um 9 Uhr morgens barometrische Messungen in Jekaterinburg durch und bricht zu einer dreitägigen Exkursion in den Hüttenbezirk von Berezovskij nordöstlich der Stadt auf. Gut eine Stunde später bestimmt er bei Schartasch die geographische Höhe des gleichnamigen Sees. Er besucht das Pochwerk Pyschminsk, die Grube Blagoveščenskij, die Goldseife Pervo Pavlovskij sowie weitere nahe Berezovskij gelegene Goldseifen.	{}	{}	[]
H0004862.xml	1858-08-24	H. ist bei der britischen Königin Victoria ins Schloss Babelsberg eingeladen (Aufenthalt der Königin Victoria und des Prinz-Gemahls Albert im Schloss Babelsberg vom 13.–28.8.).	{https://edition-humboldt.de/H0013662=Personenregister – A|https://edition-humboldt.de/H0013662|https://upload.wikimedia.org/wikipedia/commons/8/82/Portrait_of_Prince_Albert_%28by_Roger_Fenton%29_%E2%80%93_Royal_Collection_%E2%80%93_unframed_%28detail%29_FXD.jpg, https://edition-humboldt.de/H0013666=Personenregister – A|https://edition-humboldt.de/H0013666|https://upload.wikimedia.org/wikipedia/commons/e/e3/Queen_Victoria_by_Bassano.jpg}	{}	[]
H0004876.xml	1857-03	H. schreibt eine Einführung zu Balduin Möllhausens „Tagebuch einer Reise vom Mississippi nach den Küsten der Südsee“ (Leipzig 1858).	{https://edition-humboldt.de/H0014280=Personenregister – A|https://edition-humboldt.de/H0014280|https://upload.wikimedia.org/wikipedia/commons/6/66/Balduin_M%C3%B6llhausen-01.jpg}	{}	[]
H0006091.xml	1799-08-19	H. besucht an diesem und dem folgenden Tage die Halbinsel Araya und die dortige Saline.	{}	{}	[]
H0014495.xml	1843-06-13	H. begleitet den König auf einer Reise durch Vorpommern und nach Rügen. H. reist allein voraus über Angermünde, Prenzlau (Besuch des Geographen Carl Eduard Meinicke) und Pasewalk.	{https://edition-humboldt.de/H0014079=Personenregister – A|https://edition-humboldt.de/H0014079|https://upload.wikimedia.org/wikipedia/commons/d/dd/Carl_Eduard_Meinicke.JPG}	{}	[]
H0014481.xml	1843-02-19	H. tritt von Paris aus die Rückreise nach Berlin an. Reiseroute: Metz (einige Stunden geschlafen), Saarbrücken (21.2.), Frankfurt/Main (22.2. abends), Erfurt (25.2.), Weimar, Halle (einige Stunden geschlafen). Ankunft in Berlin am 28.2.	{}	{}	[]
H0006085.xml	1799-06-22	H. beobachtet am Abhang des Pico del Teide das „Schwanken“ der Sterne. Nachts: Rückkehr vom Teide.	{}	{}	[]
H0020042.xml	1829-08-25	H. reist von Semipalatinsk kommend entlang der Irtisch-Linie nach Omsk. Nach dem Frühstück in Cherlak setzt die Reisegesellschaft die Fahrt durch die gleichförmige Steppe am rechten Flussufer fort, passiert Izylbaschsk und erreicht gegen Mittag Pokrowsk, dann Ačairskoj. Gegen 11 Uhr abends trifft H. in Omsk ein.	{}	{}	[]
H0019166.xml	1831-09-12	H. legt die beiden soeben erschienenen Bände der „Fragmens de géologie et de climatologie asiatiques“ (Humboldt 1831) der Pariser Akademie vor.	{}	{}	[]
H0004889.xml	1857-10-25	H. kann noch 3–4 Stunden stehen, ist aber im Gehen unsicher in der Richtung und läßt sich auf allen Treppen führen (Brief an Galle, 25.10.1857).	{}	{}	[]
H0015199.xml	1856-03-13	H. nimmt am Begräbnis des am 10.3. bei einem Duell erschossenen Karl von Hinckeldey teil.	{https://edition-humboldt.de/H0011907=Personenregister – A|https://edition-humboldt.de/H0011907|null}	{}	[]
H0015166.xml	1836-05-15	Sonnenfinsternis; der Kronprinz und die in Berlin anwesenden französischen Prinzen wollen sie auf der Sternwarte beobachten. (Beleg: H. an Johann Franz Encke, 14.5.1836).	{https://edition-humboldt.de/H0002178=Personenregister – A|https://edition-humboldt.de/H0002178|https://upload.wikimedia.org/wikipedia/commons/4/43/Friedrich_Wilhelm_IV_von_preussen_1847.jpg, https://edition-humboldt.de/H0005930=Personenregister – A|https://edition-humboldt.de/H0005930|https://upload.wikimedia.org/wikipedia/commons/1/1d/Johann_Franz_Encke.jpg}	{}	[]
H0005413.xml	1812-01-07	H. läßt der russischen Regierung ein Forschungsprogramm für eine Expedition durch Sibirien unter seiner Leitung von 6 bis 8 Jahren Dauer vorlegen (Brief an Alexander Baron von Rennenkampff, 7.1.1812).	{https://edition-humboldt.de/H0000834=Personenregister – A|https://edition-humboldt.de/H0000834|null}	{}	[]
H0004719.xml	1830-08-17	Der kolumbianische Politiker und spätere Präsident von Großkolumbien Francisco de Paula Santander trifft H. zufällig im Museum in Berlin.	{https://edition-humboldt.de/H0015446=Personenregister – A|https://edition-humboldt.de/H0015446|https://upload.wikimedia.org/wikipedia/commons/8/8a/Santander_by_Acevedo_Bernal.jpg}	{}	[]
H0015172.xml	1836-07-25	H. gibt an die Presse eine Aufforderung weiter, sich an den von Victor-Charles Lottin auf Island vom 10.–15.8. geplanten Messungen der magnetischen Variation durch korrespondierende Beobachtungen zu beteiligen.	{https://edition-humboldt.de/H0004641=Personenregister – A|https://edition-humboldt.de/H0004641|null}	{}	[]
H0014522.xml	1841-11-08	H. tritt von Paris aus die Rückreise nach Berlin an. Reiseroute: Frankfurt/Main (11.11., von Mainz mit dem Zuge kommend, drei Tage Aufenthalt), Erfurt (B: 15.11., zwei Tage Aufenthalt), Weimar, Leipzig, von dort mit der Bahn nach Berlin.	{}	{}	[]
H0004731.xml	1827-04-23	H. nimmt an einem vom englischen Premierminister George Canning gegebenen Dinner teil, bei dem auch Albert Gallatin, der Gesandte der USA in London, anwesend ist.	{https://edition-humboldt.de/H0012876=Personenregister – A|https://edition-humboldt.de/H0012876|https://upload.wikimedia.org/wikipedia/commons/d/df/George_Canning_by_Richard_Evans_-_detail.jpg, https://edition-humboldt.de/H0013300=Personenregister – A|https://edition-humboldt.de/H0013300|https://upload.wikimedia.org/wikipedia/commons/3/3a/AlbertGallatin.jpeg}	{}	[]
H0006126.xml	1798-10-22	Mittags in Saulieu, abends in Arnay-le-Duc.	{}	{}	[]
H0006132.xml		H. und Bonpland warten bis Mitte Dezember vergeblich auf eine Überfahrtmöglichkeit nach Nordafrika. Sie botanisieren in der Umgebung von Marseille; H. besucht mehrfach die Sternwarte. Verschiedene Exkursionen werden unternommen, vgl. Einträge vom 10., 11. und 12. November 1798 sowie zu diesen und weiteren Stationen der Frankreich-Reise 1798 auch das Tagebuch De Paris à Toulon[,] 1798, hier Bl. 54r–Bl. 60v.	{https://edition-humboldt.de/H0003476=Personenregister – A|https://edition-humboldt.de/H0003476|https://upload.wikimedia.org/wikipedia/commons/5/5a/Bonpland_Aim%C3%A9_1773-1858.jpg}	{}	[]
H0014536.xml	1839-10-11	H. lädt Johann Franz Encke ein, an diesem Tag bei ihm „mit den Sabinern“ – das sind Sir Edward Sabine und Lady Elizabeth Juliana Sabine – zu frühstücken. Wahrscheinlich ist auch der irische Physiker Humphrey Lloyd anwesend.	{https://edition-humboldt.de/H0004576=Personenregister – A|https://edition-humboldt.de/H0004576|https://upload.wikimedia.org/wikipedia/commons/b/b1/Humphrey_Lloyd.jpg, https://edition-humboldt.de/H0005930=Personenregister – A|https://edition-humboldt.de/H0005930|https://upload.wikimedia.org/wikipedia/commons/1/1d/Johann_Franz_Encke.jpg, https://edition-humboldt.de/H0015345=Personenregister – A|https://edition-humboldt.de/H0015345|https://upload.wikimedia.org/wikipedia/commons/a/a1/Edward_Sabine_Maull%26Fox_BNF_Gallica.jpg, https://edition-humboldt.de/H0015346=Personenregister – A|https://edition-humboldt.de/H0015346|null}	{}	[]
H0004725.xml	1830-10-11	H. liest im „Institut“ eine Mitteilung über „le voyage qu’il a fait en Sibérie“ und gibt außerdem eine „analyse des travaux auxquels se sont livrés ses deux associés, MM. Gustav Rose et Ehrenberg“.	{https://edition-humboldt.de/H0001040=Personenregister – A|https://edition-humboldt.de/H0001040|https://upload.wikimedia.org/wikipedia/commons/d/d2/Gustav_Rose.jpg, https://edition-humboldt.de/H0005875=Personenregister – A|https://edition-humboldt.de/H0005875|https://upload.wikimedia.org/wikipedia/commons/9/9d/Ehrenberg%2C_Christian_Gottfried%2C_by_Eduard_Radke.jpg}	{}	[]
H0014907.xml	1800-05-10	Abreise von San Carlos, den Río Negro flussaufwärts zurück bis zur Einmündung des Casiquiare: San Francisco Solano, Piedra de Culimacare (11.5.), Mandavaca (12.5.), Wasserfall Cunuri (13.5.), Pasiba (14.5.). Fahrt auf dem Río (Brazo) Casiquiare flußaufwärts bis zum Ausfluß aus dem Orinoco (20.5.). H. bestätigt die ältere Erkenntniss, dass der Casiquiare ein Arm des Orinoco ist, der durch die Bifurkation (Gabelung) des Flusses entsteht. Der Casiquiare mündet in den Río Negro und verbindet damit die Stromsysteme des Orinoco und des Amazonas. H. vermutete als Ursache für die Gabelteilung eine von der heutigen Forschung bestätigte Bodenerhöhung im Bett des Orinoco.	{}	{}	[]
H0014913.xml	1800-08-04	Die Wahl H.s zum außerordentlichen Mitglied der Preußischen Akademie der Wissenschaften wird durch König Friedrich Wilhelm III. bestätigt.	{https://edition-humboldt.de/H0002177=Personenregister – A|https://edition-humboldt.de/H0002177|https://upload.wikimedia.org/wikipedia/commons/0/02/Friedrich_Wilhelm_III_of_Prussia_-_Lawrence_1814-18.jpg}	{}	[]
H0005836.xml	1845-06-14	H. trifft Wilhelm Grimm in der Conditorei Fuchs, Berlin Unter den Linden; Gespräch über Hs. Arbeit am zweiten Teil des Kosmos (Humboldt 1845–1862) und über Hs. Absicht, den König nach Kopenhagen zu begleiten (Beleg: Wilhelm Grimms Tagebuch).	{https://edition-humboldt.de/H0002178=Personenregister – A|https://edition-humboldt.de/H0002178|https://upload.wikimedia.org/wikipedia/commons/4/43/Friedrich_Wilhelm_IV_von_preussen_1847.jpg, https://edition-humboldt.de/H0013640=Personenregister – A|https://edition-humboldt.de/H0013640|https://upload.wikimedia.org/wikipedia/commons/6/62/Wilhelm_Grimm_Friedlaender.png}	{}	[]
H0020446.xml	1829-07-04	H. besichtigt den Hüttenbezirk von Bogoslowsk im Nördlichen Ural. Er wohnt im Kronsquartier nahe der Wohnung des Intendanten der Bergbaubetriebe, Oberbergmeister Boeger. H. unternimmt eine Exkursion zu den östlich bei Turinsk gelegenen Kupfergruben, fährt mit Rose in die Gruben Frolowsk und Suchodoisk ein, nimmt Gesteinsproben und bestimmt die Luft- und Wassertemperatur unter Tage. Anschließend besucht er die Goldwäsche Alexandrowsk an der Turja. Ehrenberg betreibt unterdessen botanische Feldforschung.	{https://edition-humboldt.de/H0001038=Personenregister – A|https://edition-humboldt.de/H0001038|null, https://edition-humboldt.de/H0003424=Personenregister – A|https://edition-humboldt.de/H0003424|null, https://edition-humboldt.de/H0005875=Personenregister – A|https://edition-humboldt.de/H0005875|https://upload.wikimedia.org/wikipedia/commons/9/9d/Ehrenberg%2C_Christian_Gottfried%2C_by_Eduard_Radke.jpg}	{}	[]
H0020452.xml	1829-07-30	H. reist von Kainsk aus Richtung Barnaul. Er passiert Kargan, Kargatskij Forpost und Kargatskaja Dubrova am Ubinkoe-See und nimmt barometrische Messungen vor und bestimmt die Wassertemperatur von Brunnen. Am Abend erreicht er Itkulsk. Da in der Barabinskischen Steppe die Sibirische Pest ausgebrochen ist, wird in den Dörfern nur für die Pferdewechsel Station gemacht. Die Reisenden verlassen trotz Temperaturen von über 30° C die Wagen nicht und setzen die Fahrt ohne längere Aufenthalte fort.	{}	{}	[]
H0005822.xml	1846-12-06	H. kündigt für diesen Tag seine Anwesenheit in Charlottenburg an.	{}	{}	[]
H0014708.xml	1807-01-29	H. liest in der Berliner Akademie „Über die Wüsten“.	{}	{}	[]
H0020485.xml	1833-01-20	H. wird zum „socio straniero“ der Accademia delle Scienze di Torino ernannt.	{}	{}	[]
H0014720.xml	1807-10	H. trifft den Juristen und Landwirt August Wilhelm Jacob von Wedel. Vermittelt wird diese Begegnung durch den Juristen Wilhelm von Burgsdorff, einen Freund Wilhelm von Humboldts. Gesprächsthemen sind eine mögliche Verlegung der Universität nach Berlin sowie handelspolitische Fragen.	{https://edition-humboldt.de/H0003792=Personenregister – A|https://edition-humboldt.de/H0003792|null, https://edition-humboldt.de/H0012068=Personenregister – A|https://edition-humboldt.de/H0012068|https://upload.wikimedia.org/wikipedia/commons/a/af/WilhelmvonHumboldt.jpg, https://edition-humboldt.de/H0018905=Personenregister – A|https://edition-humboldt.de/H0018905|null}	{}	[]
H0014734.xml	1806-05	Beginn erdmagnetischer Messungen in Berlin; beteiligt sind der Astronom Jabbo Oltmanns, der „Bau-Conducteur“ Mämpel, Karl Friedrich Friesen, Nathan Mendelssohn und Leopold von Buch (Vgl. Humboldt 1845–1862, IV, 196, Anm. 68).	{https://edition-humboldt.de/H0000289=Personenregister – A|https://edition-humboldt.de/H0000289|https://upload.wikimedia.org/wikipedia/commons/3/3c/Friedrich_Friesen.jpg, https://edition-humboldt.de/H0003735=Personenregister – A|https://edition-humboldt.de/H0003735|https://upload.wikimedia.org/wikipedia/commons/7/75/Leopold_von_Buch%2C_Carl_Josef_Begas%2C_C_Fischer_%281850%29.jpg, https://edition-humboldt.de/H0011210=Personenregister – A|https://edition-humboldt.de/H0011210|null, https://edition-humboldt.de/H0014114=Personenregister – A|https://edition-humboldt.de/H0014114|null, https://edition-humboldt.de/H0018940=Personenregister – A|https://edition-humboldt.de/H0018940|null}	{}	[]
H0014735.xml	1806-06-14	Wilhelm Olbers, Arzt und Astronom in Bremen, sucht H. in Berlin auf.	{https://edition-humboldt.de/H0011198=Personenregister – A|https://edition-humboldt.de/H0011198|https://upload.wikimedia.org/wikipedia/commons/b/bc/Heinrich_Wilhelm_Olbers.jpg}	{}	[]
H0014721.xml	1807-11-02	An diesem Tag und am 11.11. verfasst H. Vorschläge zur Reorganisation der Berliner Akademie.	{}	{}	[]
H0014709.xml	1807-04-23	H. wird Mitglied der Königlich Schwedischen Akademie der Wissenschaften.	{}	{}	[]
H0005823.xml	1846-12-09	H. nimmt an der Sitzung des preußischen Staatsrates teil. Thema der Beratung ist die Beglaubigung von Geburten, Heiraten und Sterbefällen bei bloß geduldeten Religionsgesellschaften. Dies ist die letzte protokollarisch belegte Teilnahme Hs. an Sitzungen des Staatsrates.	{}	{}	[]
H0020453.xml	1829-07-31	H. passiert auf der Fahrt von Kainsk nach Barnaul durch die Barabinskische Steppe nachts Setkinskaia und Owtschinnikowa. Am Morgen gegen 4 Uhr nimmt er barometrische Messungen in Tyrischkina vor, um kurz nach 8 Uhr in Kotkowa, gegen Mittag erreicht er Jeresna. Am Nachmittag gelangt er zum Ob, bestimmt die Wassertemperatur und setzt bei Berdsk auf das linke Flussufer über. Um 7 Uhr abends nimmt er barometrische Messungen in Koinowska vor.	{}	{}	[]
H0020447.xml	1829-07-05	H. setzt die am Vortag begonnene Besichtigung des Hüttenbezirks von Bogoslowsk im Nördlichen Ural fort. Am Morgen um 9 Uhr nimmt er barometrische Messungen vor. Mittags ist er zu Gast beim Intendanten der Bergbaubetriebe, Oberbergmeister Boeger. Am Nachmittag untersucht H. mit Boeger den Permafrostboden in einem östlich von Bogoslowsk gelegenen Schurf. Ehrenberg fertigt eine Zeichnung des Konžakovskij Kamen an. Um 10 Uhr abends ersteigt er mit Rose einen nahegelegenen Berg, um das Panorama des Nördlichen Ural zu betrachten.	{https://edition-humboldt.de/H0003424=Personenregister – A|https://edition-humboldt.de/H0003424|null}	{}	[]
H0005837.xml	1845-06-16	H. trifft in Stettin mit Friedrich Wilhelm IV. zusammen, den er auf einem viertägigen Besuch in Kopenhagen begleitet. Am 17.6. mit dem Schiff nach Kopenhagen. Rückkehr nach Berlin am 23.6. Reisedaten Friedich Wilhelm IV.: 17.6. von Stettin mit dem Postdampfschiff „Königin Elisabeth“ nach Swinemünde, am Nachmittag Abfahrt nach Kopenhagen, 18.6. Ankunft in Kopenhagen, 19.–20.6. Kopenhagen und Friedensburg (H. überreicht in Kopenhagen Hans Christian Örsted ein Exemplar des ersten Bandes des Kosmos (Humboldt 1845–1862, I); vgl. Correspondance de H. C. Örsted avec divers savants, Bd. 2. Kopenhagen 1920, 414); 21.6. Abreise über Stettin nach Berlin, 23.6. Sanssouci.	{https://edition-humboldt.de/H0002178=Personenregister – A|https://edition-humboldt.de/H0002178|https://upload.wikimedia.org/wikipedia/commons/4/43/Friedrich_Wilhelm_IV_von_preussen_1847.jpg, https://edition-humboldt.de/H0011179=Personenregister – A|https://edition-humboldt.de/H0011179|https://upload.wikimedia.org/wikipedia/commons/7/79/%C3%98rsted.jpg}	{}	[]
H0014912.xml	1800-07-23	H. bleibt bis 26.8. in Nueva Barcelona.	{}	{}	[]
H0014906.xml	1800-05-07	San Carlos de Río Negro, der südlichsten Punkt dieser Reise (bis 10.5.).	{}	{}	[]
H0004724.xml	1830-09-28	H. reist von Berlin nach Paris ab. Er trifft am 3.10. in Paris ein und bleibt bis zum 17. Januar 1831 dort. Er wohnt im Hôtel d’Angleterre, Rue Colombier.	{https://edition-humboldt.de/H0002177=Personenregister – A|https://edition-humboldt.de/H0002177|https://upload.wikimedia.org/wikipedia/commons/0/02/Friedrich_Wilhelm_III_of_Prussia_-_Lawrence_1814-18.jpg}	{}	[]
H0014537.xml	1839-10-26	H. verfasst Vorschläge für die Instruktion einer englischen Antarktis-Expedition.	{}	{}	[]
H0006133.xml	1798-11-10	Ausflug nach Toulon, Eintreffen dort um 18 Uhr.	{}	{}	[]
H0006127.xml	1798-10-23	Mittags in Chalon-sur-Saône, abends in Mâcon.	{}	{}	[]
H0004730.xml	1827-04-14	H. verläßt Paris. Er wird von Heinrich von Bülow begleitet, der sich nach London begibt, um sein Amt als preußischer Gesandter anzutreten. Reiseroute: Calais (16.4.), Dover (16./17.4.), London (17.4.–5.5.).	{https://edition-humboldt.de/H0003770=Personenregister – A|https://edition-humboldt.de/H0003770|https://upload.wikimedia.org/wikipedia/commons/b/b5/Heinrich_von_B%C3%BClow_%28IZ_04-81%29.jpg}	{}	[]
H0014523.xml	1841-11-27	H. nimmt an der Sitzung des preußischen Staatsrates teil. Thema der Beratungen ist ein Gesetzentwurf wegen der Verpflichtung zur Armenpflege.	{}	{}	[]
